SMILES,PUBCHEM_ACTIVITY_OUTCOME
CN(C)[C@H]1[C@@H]2C[C@@H]3[C@@H](C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.Cl,1
CCOC(=O)C1(CCN(CC1)C(C)CCN2C=CC=N2)CC3=CC=C(C=C3)Cl,1
CN1C2=CC=CC=C2C3=C1C(=O)N(CC3)CCCCN4CCN(CC4)C5=CC=CC=C5,1
CC1=NN=C(C2=CC3=C(C=C2C1)OCO3)C4=CC=C(C=C4)N.Cl,1
C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl.Cl,1
C1CCC(CC1)N(C2=CC=CC=N2)C(=O)/C=C/C3=CC=CC=C3Cl,1
CSC1=CC=C(C=C1)N2CCN(CC2)CCCNC(=O)NC3=CC=CC=C3F,1
CC1=CC=C(C=C1)C2=CC=C(O2)/C=C\3/C(=O)N=C(S3)N4CCOCC4,1
C1=CC=C2C(=C1)C(=CN2)CCNCC3=CC(=CC=C3)F.C(=O)(C(=O)O)O,1
C1CCC(C1)N2CC(CC2=O)C(=O)NCCCN3CCN(CC3)C4=CC=CC=C4F,1
CC(CC1=CC(=C(C=C1OC)I)OC)N.Cl,1
CCOC(=O)C1CCN(CC1)CC2=CN=C(S2)OC3=CC=C(C=C3)C(C)(C)C,1
CCC(C1=NN=NN1C(C)(C)C)N2CCN(CC2)C/C=C/C3=CC=CC=C3,1
C1OC2=C(O1)C=C(C=C2)CNCCC3=CNC4=CC=CC=C43.Br,1
C1CN(CCN1)C2=NC3=CC=CC=C3C=C2.C(=C\C(=O)[O-])\C(=O)[O-],1
CN(CC1=CC=CC=C1)CC(COC2=CC=C(C=C2)CNCCOC3=CN=CC=C3)O,1
CN(CCOC1=CC=CC=C1)CC2=CC=CC=C2,1
COC1=CC=CC=C1NC(=O)CN2CCN(CC2)C3=CC=CC=N3,1
CN1C=C(C(=N1)C(=O)N/N=C/C2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],1
CC1=CC(=O)OC2=C1C=CC(=C2)OC,1
C1CCC2=C(C1)C=CC=C2NC3=NCCCS3,1
CC(C)CC(=O)N1CCN(CC1)CC2=CC3=C(C=C2)OCO3,1
C1CN(CCN1C2=CC=CC=C2F)C(CNC(=O)C3=CC=CO3)C4=CC=CO4,1
CC1=C(SC2=NC=NC(=C12)N3CCN(CC3)C4=CC=CC=C4F)C(=O)N5CCN(CC5)CC6=CC7=C(C=C6)OCO7,1
C1CN(CCN1CC(COCC2COC3=CC=CC=C3O2)O)C4=CC=CC=C4F.Cl,1
C[C@@H](CN1CCC2=C1C=C(C=C2)Br)N.C(=C/C(=O)O)\C(=O)O,1
CN(C)CCC1=CNC2=C1C=C(C=C2)OC,1
C1CN(CCN1CC2=NC(=NC(=N2)NC3=CC4=C(C=C3)OCCO4)N)C5=CC=CC=C5F,1
C1CCC2=C(C1)C(=C(S2)/N=C/C3C(=O)NC(=S)NC3=O)C#N,1
CC1=CC=C(C=C1)S(=O)(=O)N(CC#C)C[C@@H]2[C@H]([C@H](CN3N2C(=O)C=CC3=O)OC(=O)NCC4CCCCC4)OC(=O)NCC5CCCCC5,1
CC(C)(C)N1C(=NN=N1)C(C2CC2)N3CCN(CC3)C/C=C/C4=CC=CC=C4,1
C1CN(CCN1CCOC2=CC=CC=C2)C(=O)C3=CC=CO3,1
COC1=CC=CC(=C1)CNCCC2=CNC3=CC=CC=C32,1
CC1=CC(=CC=C1)C2CN(CCC3=C(C(=C(C=C23)O)O)Cl)C.Br,1
COC1=CC(=C(C=C1)OC)CN2CCN(CC2)C(=O)C3=CC=CO3.C(=O)(C(=O)O)O,1
CCC(C)NC1=NC(=NC2=CC=CC=C21)C3=C(C(=CC=C3)OC)O,1
CC(C)(CCC1=CC=CC=N1)C(=O)C(CCC2=CC=CC=N2)CCC3=CC=CC=N3,1
CC1=C(C2=NC(=C(C(=O)N2N1)CC3=CC=CC=C3)C)C4=CC=CC=C4,1
CC1=C(C2=C(N1)C(=CC=C2)C(F)(F)F)CCN.Cl,1
CC(CC1=CNC2=C1C=C(C=C2)O)N.C(=C\C(=O)[O-])\C(=O)[O-],1
C[C@H]1CN(C(=O)C2=C(C3=CC=CC=C3CO[C@H]1CN(C)CC4=CC(=CC=C4)O)C5=CC=CC=C5N2C)[C@H](C)CO,1
CC1=CN=C(C=C1)NC(=O)NC(C)(C)C2=CC=CC(=C2)C(=C)C,1
C[C@@H]1CN(S(=O)(=O)C2=C(C=C(C=C2)C#CC3=CC=CC=C3F)O[C@H]1CN(C)C(=O)C4=CC5=C(C=C4)OCO5)[C@H](C)CO,1
CC1=C(SC2=NC(=NC(=C12)N3CCC4=CC(=C(C=C4C3)OC)OC)CN5CCCC5)C,1
CN1CCC(CC1)C2=CNC3=C2C=C(C=C3)O.C(=C\C(=O)[O-])\C(=O)[O-],1
C1CCN(CC1)C2=NC(=NC(=N2)NC3=CC=CC=C3)N4CCNCC4,1
COC1=CC(=CC(=C1O)OC)CN2CCN(CC2)C3=CC=CC=C3F,1
CC1=CC(=NC=C1)NC(=O)NC(C)(C)C2=CC=CC(=C2)C(=C)C,1
CC1=CC=C(O1)/C(=N/NC(=S)NC2CCCCC2)/C,1
CC(=O)N1C(CC(=N1)C2=C(C3=C(C=CC(=C3)Br)NC2=O)C4=CC=CC=C4)C5=CC=CO5,1
COC1=CC=C(C=C1)C2=C(C=CC(=C2)C3=C(N4C=CC=CC4=N3)NCC5=CC=CC=C5)OC.C(=O)(C(F)(F)F)O,1
COC1=C(C=C(C=C1)C2=CSC(=N2)C3=C(CN(C3=N)CC4=CC=C(C=C4)Cl)O)OC,1
C=CCSC1=NSC(=N1)NC(=O)NC2=CC=C(C=C2)F,1
CN1CCN(CC1)C2=NC(=NC=C2S(=O)(=O)C3=CC=CC=C3)C4=CC=CC=C4,1
CCC1=CC=C(C=C1)OCC(CN2CCN(CC2)C3=CC=CC=C3)O.Cl,1
C1CN(CCN1CCCN2C=CC(=NC2=O)NC(=O)OCC3=CC=CC=C3)C4=NC=CC=N4,1
COC1=CC(=CC(=C1OC)OC)NC(=O)NC2=NC(=CS2)C(CC3=CC=C(C=C3)C(F)(F)F)N,1
C1CC2=C(C(=NCCC3=CC=CC=C3)C1)NC4=CC=CC=C24.Cl,1
COC1=C(C=C(C=C1)F)C(=O)C2CCCN(C2)CC3=CC4=C(C=C3)OCCO4,1
CCC12CC1(C(=O)N3C2C4=C(CC3)C5=CC=CC=C5N4)C(=O)OC,1
C[C@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CC=C3)O[C@H]1CN(C)CC4=CC=C(C=C4)C5=CC=CC=C5)[C@H](C)CO,1
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3(C4CC[C@@]5([C@H](CC[C@@]5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,1
C1CN(CCN1CC2=CNC3=CC=CC=C32)C(=O)COC4=CC=C(C=C4)Br.C(=O)(C(=O)O)O,1
C1CN(CCN1)C2=CC(=C(C=C2)[N+](=O)[O-])N,1
COC1=CC2=C(C=C1)NC=C2CCN,1
CN(CC1=CC=CC=C1OC)C(=O)CN2CCN(CC2)C(=O)C3=CC=CS3,1
C[C@@H]([C@@H]1CN2CCC3=C([C@@H]2C[C@@H]1N(C)C(=O)NC4=CC=C(C=C4)Br)NC5=CC=CC=C35)O,1
CC1=NOC(=C1)C2=CC(=C(C=C2)OC)S(=O)(=O)NCCCN3CCN(CC3)C4=CC=CC=C4,1
CCOC1=CC=CC=C1N2CCN(CC2)CC3=CC=C(S3)Br,1
C[C@H](CC1=CC(=C(C=C1OC)I)OC)N.Cl,1
CCOC(=O)C1CCN(CC1)CC2=CCC(CC2)C(=C)C,1
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,1
CCOC1=CC=CC=C1CNCCC2=CC3=C(C=C2)OCO3.Cl,1
COC1=CC=CC(=C1)CN2CCN(CC2)C(=S)NCC3=CC=C(C=C3)Cl,1
CC(C)C1=C(C2=NC3=CC=CC=C3N2C(=C1)NCC4CCCO4)C#N,1
C1=CC=C(C(=C1)CNCCC2=CNC3=CC=CC=C32)F.C(=O)(C(=O)O)O,1
COC1=CC=CC(=C1O)C2=NC3=CC=CC=C3C(=N2)NCC=C,1
CCC(C1=NN=NN1C2=CC=C(C=C2)OC)N3CCN(CC3)C/C=C/C4=CC=CC=C4,1
CCOC1=C(C=CC(=C1)C2=C(C(=NC(=C2C)C)N)C#N)O,1
CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C.Cl,1
COC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC=CC=C3NS(=O)(=O)C4=CC(=C(C=C4)F)F,1
CC1=CC=CC=C1NCC(=O)N/N=C/C2=C3C=CC=CN3C(=C2C)C(=O)C4=CC=C(C=C4)Cl,1
C1CN(CCN1)C2=NC3=CC=CC=C3C=C2.C(=C\C(=O)[O-])\C(=O)[O-],1
CC1CCN(CC1)CCCN2C(=O)C3=CC=CC=C3N=C2SCC(=O)NC4=CC=CC=C4Cl,1
C[C@@H]1CN(S(=O)(=O)C2=C(C=C(C=C2)C#CC3=CC=C(C=C3)F)O[C@@H]1CN(C)C(=O)NC(C)C)[C@H](C)CO,1
C1CN(CCN1)C2=NC(=CC=C2)Cl,1
C1CN(CCN1C2=C(C3=C(C=CC(=C3)Cl)NC2=O)C4=CC=CC=C4)C(=O)C5=CC=CO5,1
C=CCN(CCOC1=CC=CC2=CC=CC=C21)CC=C.C(=O)(C(=O)O)O,1
C1C(OC2=CC=CC=C2O1)C(=O)NCCC3=CC(=C(C=C3)O)O,1
CC1=C(C(NC(=O)N1)C2=CC=CC=C2Br)C(=O)OCC3=CC=CC=C3,1
C1CN(CCN1C2C3=CC=CC=C3C(=O)O2)C4=CC=CC=N4,1
CCCCCCC(C)(C)C1=CC(=C(C=C1)[C@@H]2C[C@@H](CC[C@H]2CCCO)O)O,1
CCOC(=O)C1CCN(CC1)CC2=CN=C(S2)NC(=O)OC,1
CCOC1=CC=CC(=C1O)CNCCC2=C(NC3=C2C=C(C=C3)OC(F)(F)F)C.C(=O)(C(=O)O)O,1
CC(C)CN(CC1=CC(=O)OC2=CC(=C(C=C12)O)C3=CC=CC=C3)CC(C)C,1
C1CNCCN(C1)C2=C3C(=C(C=C2)[N+](=O)[O-])C=CC=N3.Cl,1
CN(C)C1=CC=C(C=C1)C(CCN2CCN(CC2)C3=CC=CC=C3)C4=C(C=C(C5=C4OC(=O)C=C5C6=CC=CC=C6)OC)OC,1
CC(C(=O)NC1=CC(=CC=C1)S(=O)(=O)N2CCOCC2)N3CCN(CC3)C/C=C/C4=CC=CC=C4,1
C1COCCN1C2=C(C=C(C=C2)C3=NN=C(C4=CC=CC=C43)NC5=CC=C(C=C5)O)[N+](=O)[O-],1
C1CCC2=C(CC1)SC(=C2C#N)/N=C/C3=CC=CO3,1
C1OC2=C(O1)C=C(C=C2)CCNCC3=CC(=CC=C3)Br.C(=O)(C(=O)O)O,1
COC1=CC=CC=C1CNCCC2=CC(=CC=C2)Cl.C(=O)(C(=O)O)O,1
COC1=C(C=C2C(=C1)C3=NN=C(C3=CN2CC4=CC=C(C=C4)F)C5=CC=CC=C5)OC,1
C1=CC=C(C=C1)CNCCC2=CNC3=CC=CC=C32,1
CCC1=CC=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CCCN4CCC(CC4)C,1
CC(C)(C)NC1=NC2=NON=C2N=C1NC(C)(C)C,1
CC(C)(C1=C(C2=C(N1)C=CC(=C2)C(F)(F)F)CN(C)C)O,1
C1CCN(CC1)P(=O)(CN2CCN(CC2)C3=CC=CC=C3)N4CCCCC4,1
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)C4=CC=C(O4)Br,1
C1CN(CCN1)C2=NC3=CC=CC=C3S2,1
CC(C)C1=CC(=O)NC(=N1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4,1
C1=CC=C2C(=C1)C(=CN2)CCNCC3=CC(=CC=C3)Cl.C(=O)(C(=O)O)O,1
CC1=CC2CC(C(=C2C(=O)CC(CCC=CCC(NC(=O)C=CC=C1)C3=CC=CC=C3)O)O)OC,1
CC(C)(C)OC(=O)NCCCCCC1=CN(N=N1)[C@@H](CO)C(=O)NCCCCCCCCCCC(=O)N2CCN(CC2)C(=O)OC(C)(C)C,1
C1CN(CCN1CC2=CNC3=CC=CC=C32)C(=O)COC4=CC5=CC=CC=C5C=C4.C(=O)(C(=O)O)O,1
CN(CCOC1=CC=CC2=CC=CC=C21)CC3=CC=CC=C3.C(=O)(C(=O)O)O,1
CN1CCN(CC1)C2=NC3=CC=CC=C3C(=N2)NC4=C(C=C(C=C4)OC)OC,1
C1CN(CCN1C2=CC(=C(C=C2)Cl)Cl)/C(=C\C#N)/N,1
C1CN(CCN1C2=CC(=C(C=C2)Cl)Cl)C(=O)C3CC3C(=O)O,1
COC1=CC=C(C=C1)NC(=O)CSC2=NC3=C(S2)C=C(C=C3)NC4=NC(=NC(=N4)N5CCOCC5)N6CCOCC6,1
CC1=C(C(=O)N(N1)C(C)(C)C)SC2=CC=C(C=C2)Cl,1
C1CCC2=C(C1)C(=C(S2)NC(=O)CSC3=NNC(=N3)C4=CC=CO4)C(=O)NC5=CC=CC=C5,1
C[C@@H]1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@H]1CN(C)CC4=CC=C(C=C4)C5=CC=CC=C5)[C@H](C)CO,1
CC(=C)C1=CC(=CC=C1)C(C)(C)NC(=O)NC2=NC=C(C=C2)Cl,1
CC1CCN(CC1)CCCN2C(=O)C3=CC=CC=C3N=C2SCC(=O)NC4=C(C=C(C=C4)OC)OC,1
COC1=CC(=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CCCN4CCCCC4)OC,1
C1CN(CCN1C2CC(=O)NC2=O)C3=CC(=C(C=C3)Cl)Cl,1
CC1=CC(=C2C(=CC(=O)OC2=C1)CN3CCN(CC3)CC4=CC=CC=C4)O,1
CC(C)N=C1N(C(=CS1)C2=CC=CS2)/N=C/C3=C(C(=C(C=C3)O)O)O,1
C1CCN(CC1)C2=C(C=C(C=C2)C(=O)NC3=NC4=CC=CC=C4S3)[N+](=O)[O-],1
CCC1CCCCN1C(=O)NC(C)(C)C2=CC=CC(=C2)C(=C)C,1
CC1(C2=C(C=CC(=C2)C3=CC=CC=C3OC)NC1=O)CC4=C(C=CC(=C4)Cl)OC,1
C1CN(CCC1N2C3=CC=CC=C3NC2=O)C(C4=CC=CS4)C5=NN=NN5C6=CC7=C(C=C6)OCCO7,1
C1CN(CCN1C2=NC3=CC=CC=C3C=C2)C(=O)C4=CC=NC=C4,1
CCCCCCCSC1=C(C=C(C(=C1)OC)CCN(C)C)OC.C(=C\C(=O)O)\C(=O)O,1
CC(C)C[C@@H](CSC1=CC=C(C=C1)NC(=O)C)N2CCN(CCC2=O)CCC3=CC=CC=C3,1
CN1C=CC=C1CNCCC2=CC=C(C=C2)OC.Cl,1
CC1=CC=C(C=C1)S(=O)(=O)C2=CN=C(N=C2N3CCN(CC3)C)C4=CC=CC=C4,1
CC1=C2C(=CC=C1)C(=CN2)CCN.Cl,1
C1CN(CCN1CC2=CC=CC=C2)C(=O)CNS(=O)(=O)C3=CC=C(C=C3)Br,1
CC1=CC(=C(C(=C1)C)OCC(=O)NCC2COC3=CC=CC=C3O2)C,1
CCCCCCCSC1=C(C=C(C(=C1)OC)CCNC)OC.C(=C\C(=O)O)\C(=O)O,1
CC(=C)C1=CC(=CC=C1)C(C)(C)NC(=O)NC2=CN=C(C=C2)OC,1
COC1=CC=C(C=C1)OCC(=O)N2CCN(CC2)CC3=CNC4=CC=CC=C43.C(=O)(C(=O)O)O,1
CNCCC1=CNC2=CC=CC=C21,1
CC(=C)C1=CC(=CC=C1)C(C)(C)NC(=O)NN2C=NN=C2,1
CC1=CC=C(O1)/C=N/C2=C(C3=C(S2)CCCCC3)C#N,1
C1=CC=C(C=C1)C2=CC(=[N+](C(=C2)C3=CC=CC=C3)C4=CC=C(C=C4)O)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O,1
CC1=C(C(NC(=O)N1)C2=CC(=CC=C2)Br)C(=O)OCC3=CC=C(C=C3)OC,1
COC1=CC=CC=C1C(=O)C2CCCN(C2)CC3=CC4=C(C=C3)OCCO4,1
C1CNCCC1C2=NC3=C(S2)C=CC(=C3)Cl.Cl,1
C1CCC(C(C1)C(=O)NCCC2=CNC3=CC=CC=C32)C(=O)O,1
CC1=C(N=C2N1CCC2)C3=CC=C(C=C3)OC.Br,1
CC1=CC(=C(C=C1)CN2CCN(CC2)/N=C/C3=CC=C(C=C3)C(=O)OC)C,1
COC1=CC=CC(=C1O)C2=NC3=CC=CC=C3C(=N2)NCC4CCCO4,1
CC(C)(C)NS(=O)(=O)C1=C(C=CC(=C1)C(=O)NC2=C(C=CS2)C#N)Cl,1
CC(C)(C)C1=CSC(=N1)NC(=O)C2=C(C(=C(C(=C2F)F)F)F)F,1
CC1=CC(=CC=C1)CNCCC2=CNC3=CC=CC=C32.C(=O)(C(=O)O)O,1
COC1=CC=C(C=C1)C(C2=NN=NN2C3=CC4=C(C=C3)OCCO4)N5CCC(CC5)N6C7=CC=CC=C7NC6=O,1
CSC1=CC=CC(=C1)NC(=S)N(CCCN2CCCC2)CC3=CC=CS3,1
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NCCC2=CNC3=C2C=C(C=C3)OC,1
CCOC(=O)C1=CC=C(C=C1)NC(=O)COC2=CC=C(C=C2)N3C=NN=N3,1
CC1=C(C(=C(C=C1)NC2=NCCCS2)C)C,1
CCO.C1=CC2=C(C=C1C(=O)N)C(=CN2)CCN.C(=C\C(=O)[O-])\C(=O)[O-],1
C1CC(CN(C1)C2CC3=CC=CC=C3C2)CNC(=O)C4=CC=CS4,1
CC1=C(NN2C1=NC3=C(C2=O)CCCC3)C4=CC=CC=C4,1
COC1=C(C=C2C(=C1)C3=NN=C(C3=CN2CC4=CC=C(C=C4)F)C5=CC=C(C=C5)F)OC,1
CC1=C(C(=O)C2=CC(=C(C=C2N1)OC)Cl)C3=CC=CC=C3,1
C1CCN[C@H](C1)[C@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,0
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,0
C1CCC(CC1)N2CCN(CC2)C(=O)CCCC3=CC=CC=C3,0
C1CC(CC=C1)CN2CCC(CC2)(CC3=CC=C(C=C3)Cl)CO,0
CC(C(F)(F)F)(C(F)(F)F)NC(=O)NC1=NN=C(S1)C(F)(F)F,0
C1=CC=C(C=C1)C2=CSC(=N2)CCN.Cl,0
CN1C=CC=C1CNCCC2=CC(=C(C=C2)OC)OC.Cl,0
COC1=C(C=C(C=C1)NC(=O)C2=CC(=C(C=C2)OC)Br)[N+](=O)[O-],0
COC(=O)CC(=O)N1CCN(CC1)C2=CC(=C(C=C2)Cl)Cl,0
CC1=C(C=CC(=C1)[N+](=O)[O-])NC2CCCC2,0
CCCCCSC1=C(C=C(C(=C1)OC)CCN)OC.C(=C\C(=O)O)\C(=O)O,0
CC(C)C1=NOC(=C1)C(=O)O,0
CC1=CC2=C(C=C1)N(CCC2)S(=O)(=O)C3=CC=CC(=C3)C(=O)NC4=CC=CC=C4C(=O)O,0
C[C@H]1[C@@H]2CN3CCC4=C([C@@H]3C[C@@H]2N(O1)C)NC5=CC=CC=C45,0
CCOC(=O)C1=CC=C(C=C1)NC(=O)CCS(=O)(=O)CC2=CC=CC=C2,0
C=CCN1C2=C(C=C(C=C2)S(=O)(=O)N)SC1=NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCC5=CC=CC=C5C4,0
CCS(=O)(=O)C1=NN2C(=N)/C(=C\C3=CC=C(O3)SCC4=CC=CO4)/C(=O)N=C2S1,0
C1OC2=C(O1)C=C(C=C2)CCNCC3=CC=CC=C3F,0
CCCCNS(=O)(=O)C1=CC=C(C=C1)NS(=O)(=O)C2=C(C=C(C=C2C)C)C,0
CC1=C(C=C(C=C1)SCCN)C.Cl,0
C1=CN(C2=NC=NC(=C21)NO)C3C(C(C(O3)CO)O)O,0
CCCN1C2=CC=CC=C2N=C1N3CCN(CC3)CC4=CC=C(C=C4)Cl.Cl,0
CC1=CC2=C(C=C1)N=C(C=C2C(=O)NC3=CC=NC=C3)C4=CC=NC=C4,0
CC1=C(C=CO1)C(=O)N2CCN(CC2)C3=CC(=C(C=C3)Cl)Cl,0
COC1=CC(=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CCCN4CCOCC4)OC,0
CN1CCN(CC1)C(=O)CN2C(=O)COC3=C2C=C(C=C3)S(=O)(=O)N4CCOCC4,0
CCN(CC)CCN1C2=CC=CC=C2N=C1NC(=O)C3=CC=C(C=C3)Cl,0
CC1=C2C(=C(C=C1)OC)N=C(S2)N(CCN(C)C)C(=O)/C=C/C3=CC=CS3.Cl,0
C1CN(CCN1)C2=NC(=NC(=N2)NC3=CC=CC=C3)N4CCOCC4,0
C1CN(CCN1C2=NC3=CC=CC=C3S2)C(=O)CCC(=O)O,0
CC1CNCCN1C2=CC=C(C=C2)Cl,0
CN(C)/N=C\1/C2=CC=CC=C2N(C1=O)CN3CCN(CC3)C4=CC=CC=C4,0
CC1=CC=C(O1)C(=O)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4,0
COC1=C(C=C(C=C1)C2=CN=C3N2C=C(C=C3NC=O)C4=CC=C(C=C4)S(=O)(=O)C)OC,0
CC1CCC2=C(C1)SC(=C2C(=O)N)NC3=NC4=C(C=CC=C4S3)F,0
CC1=C(C=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CCCN4CCCCC4)C,0
CCCCNC(=O)C1=C(OC(=N1)C2=CC3=CC=CC=C3N2)C4=CC(=CC=C4)C(F)(F)F,0
CN([C@@H](CC1=CC=C(C=C1)OS(=O)(=O)C2=CC=CC3=C2C=CN=C3)C(=O)N4CCN(CC4)C5=CC=CC=C5)S(=O)(=O)C6=CC=CC7=C6C=CN=C7,0
CC1=CC=C(C=C1)SCC2=CC(=O)NC(=N2)N3CCN(CC3)CC4=CC=CC=C4,0
CC1=NN(C(=C1[N+](=O)[O-])C(=O)NC2=NN(C=C2)C34CC5CC(C3)CC(C5)C4)C,0
CC1=CC2=C(C=C1)NC(=C(C2=O)CN3CCCC3)C4=CC=CC=C4,0
C1CN(CCC1N2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4OC(F)(F)F)C5=NN=NN5C6=CC7=C(C=C6)OCCO7,0
C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)F)N,0
CC1=CC(=CC(=C1OCCNCC2=CC=CC=C2)C)Cl.C(=O)(C(=O)O)O,0
C1COC(C2=CC=CC=C21)CNC(=O)C3=CC=C(C=C3)NC(=O)C4=C(C=C(C=C4)Cl)Cl,0
CC1=CC=CC2=NC(=CN12)COC3=C(C4=CC=CC=C4C=C3)Br,0
C1CN(CCN1)C2=NC(=NC(=N2)NC3=CC=CC=C3)NC4=CC=CC=C4,0
C1=CC=C(C=C1)C2=NC(=CC(=N2)C3=CC(=CC=C3)N)C4=CC=C(C=C4)N,0
CC1=C(C(=O)N(N1)C2=CC=CC=C2)N=NC3=CC=CC=C3C(=O)O,0
CN(C)C(=O)C1=CC2=C(N1CCC3=CNC4=C3C=C(C=C4)OC)C[C@@H]5[C@H]2[C@](N(C5)C(=O)C6=CC=CC=C6)(CC7=CC=C(C=C7)F)C(=O)OC,0
C1CN(CCN1)C2=NC3=CC=CC=C3O2,0
CC1=CC=C(C=C1)CN2CC(CS2(=O)=O)N3CCN(CC3)CC4=CC=CC(=C4)C,0
C1=CC=C(C=C1)C(=O)CCC(=O)NCCC2=CNC3=CC=CC=C32,0
CC(=NC1CC1)C2=C(NN(C2=O)C3=NC4=CC=CC=C4S3)C5=CC=CC=C5,0
CN(C)C(=O)C1=CC2=C(N1CCC3=CNC4=C3C=C(C=C4)O)C[C@@H]5[C@H]2[C@](N(C5)C(=O)C6=CC=CC=C6)(CC7=CC=C(C=C7)F)C(=O)OC,0
C1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3CCCC3,0
COC1=CC=C(C=C1)CC(=O)NC2=CC=C(C=C2)C3=NOC(=N3)C4=CC=CC=C4OC,0
CC1=CC(=C(C=C1)N2C3=C(C=N2)C(=NC=N3)N4CCN(CC4)C5=CC(=CC=C5)OC)C,0
CCOC(=O)CCCNC(=O)COC1=CC=CC=C1C#N,0
CC=C(C)C(=O)OC1CC(=C)C2C(C3C(C2(C4C1C(=C)C(=O)O4)O)(O3)C)O,0
CC1CCN(CC1)C(=O)NC(C)(C)C2=CC=CC(=C2)C(=C)C,0
[B-](C1=C(C=C(S1)C=O)C)(F)(F)F.[K+],0
C1=CC=C2C(=C1)C(=CC(=N2)C3=CC(=CC=C3)Br)C(=O)NC4=CC=NC=C4,0
C1CN(CCN1)C2=CC(=C(C=C2)[N+](=O)[O-])SC3=CC=CC=N3,0
CC(C)N=C1N(C(=CS1)C2=CC=CO2)/N=C/C3=CC(=C(C=C3)O)O,0
CC1=C(C(=CC=C1)C)NC(=O)C2=CN(N=C2C3=CC=CC=C3)C4=CC=CC=C4,0
C1CN(CCN1C2=CC(=C(C=C2)Cl)Cl)C(=S)NC3=CC=C(C=C3)S(=O)(=O)N,0
C1CN(CCN1CC2=CNC3=CC=CC=C32)C(=O)CC4=CC=CC=C4,0
CC1=CC(=C(N1CC2CCCO2)C)C(=O)CSC3=NC4=CC=CC=C4N3,0
C1=CC=C(C=C1)C(C(=O)NCC2=CC=CO2)N(C3=CN=CC=C3)C(=O)CNC(=O)C4=CC=CO4,0
COC1=C(C=C(C=C1)CCNCC2=CSC=C2)OC,0
CC1=CC(=C(C(=C1)Br)OCCCNCC2=CC=CC=C2)Cl.C(=O)(C(=O)O)O,0
CC1=C(C=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CCCN4CCCCC4)Cl,0
CCOC(=O)CNC(=S)N(CCCN1CCCC1)CC2=CC=CS2,0
CC1=CC2=C(C=C1)C(=O)NC(=N2)CC3=CC=CC=C3C(=O)O,0
COC1=CC=CC(=C1)CN2CCN(CC2)C(=O)CC3=CC=CC=C3OC,0
CCCCN(C1=CC=CC=C1)C(=O)C2=CC=CC3=C2OC(=C(C3=O)C)C4=CC=CC=C4,0
CC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C3=NC=NC4=CC=CC=C43,0
COC1=C(C=C2C(=CC(=O)OC2=C1)CN3CCN(CC3)C4=CC(=C(C=C4)Cl)Cl)Cl,0
C1CN(CCN1C2=NC3=C(C(=O)S2)SC=C3)C(=O)C4=CC=CO4,0
CC1=CC=C(C=C1)/C(=N\S(=O)(=O)C2=CC=C(C=C2)Br)/NC3=CC=CC=C3C,0
CCOC(=O)C1=C(N(C2=C1C3=CC=CC=C3C(=O)C2=O)CC4=CC=CC=C4)C,0
CC1CCCN(C1)C2=C(C=C(C=C2)C(=O)NC3=CC4=C(C=C3)OCO4)[N+](=O)[O-],0
CC(C1=CC=CC=C1)NC(=O)COC(=O)/C=C/C2=CC(=C(C(=C2)OC)OC)OC,0
CC(C)(C)N1C(=NN=N1)C(C2=CC(=C(C=C2)O)OC)N3CCN(CC3)C4=NC5=CC=CC=C5S4,0
